"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2019,1,1,0,0
2019,1,2,0,0
2019,1,3,0,0
2019,2,1,0,0
2019,2,2,0.016,0.003
2019,2,3,0.01,0.003
2019,3,1,1.073,0.701
2019,3,2,1.174,1.761
2019,3,3,3.886,2.909
2019,4,1,5.382,6.319
2019,4,2,6.268,11.099
2019,4,3,26.743,13.816
2019,5,1,45.301,19.086
2019,5,2,24.171,20.813
2019,5,3,53.062,29.41
2019,6,1,38.119,39.244
2019,6,2,30.875,32.655
2019,6,3,46.431,40.104
2019,7,1,89.782,57.361
2019,7,2,54.735,56.192
2019,7,3,103.208,66.117
2019,8,1,65.974,79.436
2019,8,2,62.314,86.317
2019,8,3,99.852,92.042
2019,9,1,50.852,61.408
2019,9,2,46.766,52.249
2019,9,3,31.444,39.935
2019,10,1,50.457,20.481
2019,10,2,44.234,11.239
2019,10,3,8.564,7.756
2019,11,1,0.564,0.548
2019,11,2,0,0
2019,11,3,0,0
2019,12,1,0.517,0
2019,12,2,0.065,0
2019,12,3,0.047,0
2020,1,1,0,0
2020,1,2,0,0
2020,1,3,0,0
2020,2,1,0,0
2020,2,2,0.003,0.003
2020,2,3,0.008,0.003
2020,3,1,0.834,0.701
2020,3,2,2.231,1.761
2020,3,3,2.551,2.909
2020,4,1,6.501,6.319
2020,4,2,,11.099
2020,4,3,,13.816
2020,5,1,,19.086
2020,5,2,,20.813
2020,5,3,,29.41
2020,6,1,,39.244
2020,6,2,,32.655
2020,6,3,,40.104
2020,7,1,,57.361
2020,7,2,,56.192
2020,7,3,,66.117
2020,8,1,,79.436
2020,8,2,,86.317
2020,8,3,,92.042
2020,9,1,,61.408
2020,9,2,,52.249
2020,9,3,,39.935
2020,10,1,,20.481
2020,10,2,,11.239
2020,10,3,,7.756
2020,11,1,,0.548
2020,11,2,,0
2020,11,3,,0
2020,12,1,,0
2020,12,2,,0
2020,12,3,,0