Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,
Cameroon,1,0.12799012688949418,0.010513200694724422,0.4125245809288452,0.2160958023965447,0.1226340983142698,0.1250837265583225
Cameroon,2,0.6094952754888071,0.18116615534647115,0.5175100198669506,0.35482875805688985,0.28318533483495073,0.18030465716288738
Cameroon,3,0.9645793494357418,0.5249882589813155,0.6844630718778761,0.527082847150637,1.1901034374492074,0.6812810768774171
Cameroon,4,1.5301029774812023,0.5610026601782271,1.3271584010223254,1.098922892859322,2.230656559314721,0.8427538726052245
Cameroon,5,2.2131478582904602,0.6121790232590727,1.5975997594688136,1.925748244115077,3.8379416056898217,1.3064137849124995
Cameroon,6,2.9820760220340135,1.3110919695722016,2.074187832169352,2.1082127961343584,6.082879460043424,1.5728889526172747
Cameroon,7,6.251124561214928,4.857840660110671,3.7150068925856723,4.7609130614283295,8.549359894710049,1.8699661949752513
Cameroon,8,4.512108727453512,4.157372430532103,3.9105011007467385,4.569303063170773,12.096189088429478,2.738565815157115
Cameroon,9,4.257608836377532,5.7530599620509655,4.947149573707052,4.397978701952067,15.212591831127801,3.2355959777330323
Cameroon,10,2.9840822171223795,5.453727745367724,5.301954501528406,4.366658269880394,16.81709041766156,3.0270480652932585
Cameroon,11,3.053323563741573,4.740682236826459,4.942203152264689,3.8026092132595832,19.80717786693388,3.450127349074973
Cameroon,12,3.7370520277896953,5.299676406999862,5.498508625299781,3.3612988986344394,24.394771853165032,4.824184499637067
Cameroon,13,5.622563077252256,5.504258789255084,7.20915470730429,5.189687838126174,26.133571226650663,5.448215063350494
Cameroon,14,6.145328499510815,8.387384685326346,9.30358173061479,6.447733934560684,29.688055476551362,7.087509841635335
Cameroon,15,7.664578456579073,9.314318487390373,13.559905551370786,9.629262077534626,32.845254048819605,8.29254760760514
Cameroon,16,6.670681682062545,12.217472158090313,16.501008254878894,12.14728883324271,39.4842297280208,10.852520016550027
Cameroon,17,5.437875336863342,10.342324982878516,23.205222800286418,17.1266385683091,40.21535241042135,10.528435898397568
Cameroon,18,6.235712578820905,14.329528309648278,25.490795726958243,17.19531837851,43.40784556014735,10.414249170788922
Cameroon,19,5.917345278283673,14.944266426398027,34.08498120922034,19.852296799838385,46.12189812338952,11.287707940572203
Cameroon,20,7.025570040119416,17.017213524412277,41.391637159110275,23.237580162374528,51.645462462964055,11.24040945076659
Cameroon,21,9.516525298888386,20.01581688332423,45.527243365841144,23.99628908204572,51.94445709565794,11.179554672086988
Cameroon,22,8.702197005951895,17.289445721307075,47.13287449746983,24.500669215461027,54.32313494140337,12.576569291467914
Cameroon,23,11.671222940238438,21.5420172673025,43.95944431423909,24.2592368225754,64.10787370904842,14.575676033588186
Cameroon,24,15.995377274810645,22.602071525201683,46.40047609165969,28.08834933995827,72.64700129123305,14.379366649245744
Cameroon,25,18.64517402562447,20.37636023593539,42.565509295291704,27.13533010269621,90.46752212707086,21.282546249534825
Cameroon,26,25.66188823375468,24.77811969855576,48.79537445003888,35.32373123032787,96.59791682455563,22.364458370540184
Cameroon,27,34.04164837163134,32.35041821664408,44.08709389035791,33.933978031314226,97.33576747014503,22.05927774424138
Cameroon,28,35.22554214807607,31.065846033217976,41.561685640438434,34.050934153471616,97.04914027948162,23.093597948207442
Cameroon,29,36.80373794071306,34.53977360399141,44.55325263948697,38.804185116939614,100.20283440323546,27.203896023256643
Cameroon,30,39.88513573569738,38.43735147589706,48.651871905903,41.69304618298552,90.1654802783101,26.31477095641876
