Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,,,,,,,,,
Syria,1,21.968317467653346,22.126782360765365,4.621224230102716,3.8258200874558166,4.24043709666942,3.266914280898195,0.7306384193360556,0.004219801406496005,2.8512783875680534,2.8056296987618654,2.907814961503833,2.242602379429671,4.3316577015916025,2.615780252428782
Syria,2,25.34151344722324,26.56327616201412,9.086235395081982,8.054212802085175,11.411689064475523,9.682389375331145,1.3157330910416576,1.3300780208632772,8.016844336335028,7.680554513402444,7.191399378866848,7.892392815792136,4.326056193011409,3.652968441347598
Syria,3,25.488306350554552,26.997340393690482,27.20323179198149,24.74062355237506,11.446965438615115,11.167701509952321,6.993686412913228,6.818906816231461,17.881392580977955,17.429645726892236,13.413411805119209,14.104878107496331,5.75503640319024,5.821295526365713
Syria,4,42.273156846351554,41.9313050192689,30.77530983558677,29.316883410093755,23.280323587020106,21.11737723280463,8.77329353792492,9.00107234230786,25.66118334381467,25.085577643003884,20.83943677068899,23.579691702262384,3.9497095062665117,3.956173448327769
Syria,5,49.339083135696235,49.55871376461075,37.94544156422692,36.468553597778005,24.557559892643486,20.437016701916438,13.792408959148679,16.64226383687422,26.719535267955777,25.685248596612492,23.381502491125953,29.98297949971699,5.961230396708122,6.150599850183803
Syria,6,60.58251463906749,60.474861607609164,44.42318072114886,42.798251504353196,21.289860232688028,16.896066059293332,18.791925628985272,25.86428049205125,30.138425483747778,27.460691827882968,20.53771421308089,30.54717945693059,6.375684391200014,5.294397831500443
Syria,7,61.81915846381148,60.14163288776007,49.2092356519339,48.27048226632948,18.537416375803627,15.35471674732112,21.719905646058518,31.893246254740273,30.692428928149596,28.072181423615362,16.710604551144122,25.635203597922867,8.626970625797947,5.964895802033047
Syria,8,53.18804727204381,51.58212940555756,52.873065018835696,52.51363158862559,17.597548898014036,15.215228268521415,20.294971230889505,31.893246254740273,31.20159028783836,28.946994875084428,20.668615238052155,34.99215490126673,8.470856343855358,5.4347083630415165
Syria,9,55.23770832434607,52.12704849612726,49.82797151407585,48.09443858738464,21.144947050015983,19.86280536950574,23.306343070662276,37.569404307960255,41.423522109743395,35.14367729686169,23.3222177267938,37.55531137128578,17.01259563451752,10.000893156050372
Syria,10,38.65850123226685,38.0333424684048,52.29706242607028,49.954948619616225,20.092155216451204,20.083984689780536,24.789634236244922,42.5598095728366,51.62367729147535,43.75389804623268,19.293100096962323,34.048881969285056,17.68022513017254,10.360800584791813
Syria,11,46.466879622120764,45.06655265006635,55.617839787127345,54.60049270266243,37.634053290132044,36.041886770958804,23.72178091266315,43.917020495306275,56.450938981231126,46.76659995446327,23.977801857239,43.989875411120096,18.281329676696664,10.62064670706526
Syria,12,48.333510298735085,45.06655265006635,44.37063223670075,42.31174345776423,36.49768822872026,33.30130993343506,23.719080145509437,42.54529102526198,61.7358354030274,52.7695823853097,17.36598765591651,36.94041888149908,22.13838981449207,12.164947179666525
Syria,13,47.21369188388342,45.06655265006635,57.624059911461785,56.831113203126684,35.658125871823096,37.84887138678918,27.107403269381138,46.48207961623846,69.38666030432708,58.943050962351826,16.235817279964408,37.66067057420281,24.024617608238955,12.387492291158367
Syria,14,46.4254030378654,45.06655265006635,53.291177330609436,53.08558207372602,50.84844125103938,51.3485707004206,23.318490299291213,49.26034138424592,89.750627239817,75.54582766933405,20.053630031005863,46.1892959908241,25.843391293408512,14.19068807501605
Syria,15,46.02709159343117,45.06655265006635,51.095568104101666,51.101052137720934,63.19960946328201,66.8809268159208,26.125412419635307,55.656449352831096,88.64949286653889,77.74035161707674,19.689801112617655,45.34296858164649,29.14178322378603,16.602169537807875
Syria,16,43.799264508148546,45.06655265006635,53.42917123461499,53.318825575026715,57.15320047767026,61.3655670924495,29.87748179956779,58.44272431936656,86.24584347685806,77.69042948136247,22.21249815938731,51.55481935112607,27.038003337905476,14.819177108790457
Syria,17,42.36928902881199,45.06655265006635,51.52256892487522,50.19330146858956,63.40641051643109,59.295680331909985,25.66885182829849,58.808680034788445,86.01374603465842,78.0089104051571,21.680206260954545,52.352524412242076,30.05545826685319,16.051994587048238
Syria,18,39.12705177599262,45.06655265006635,50.77870031336176,48.501122575112625,48.58226371651019,46.63367773061679,24.254636548766783,58.13128750820547,99.90878302335277,85.8156921166972,23.27630280510233,52.49155377901366,28.763105536960243,14.988215511581345
Syria,19,37.67099490047085,45.06655265006635,50.185873451415624,47.433620945427776,50.34197728426012,46.12241323355506,27.86608071263996,59.05361369270572,115.86251614111602,101.26990373823327,29.998220703909993,55.37037202563845,29.09389310957582,15.187053678748498
Syria,20,37.391465972327616,45.06655265006635,49.435036041161474,47.433620945427776,48.610492766450356,42.69541284411387,22.04874059010798,52.33404431598418,120.45063802038443,104.20004257827235,39.55221744295888,62.00673891833977,34.13341713407231,18.74165846553382
Syria,21,36.90000734374618,45.06655265006635,47.79828107756862,46.920533768185926,45.901734809764186,42.403963805074746,26.11519274284329,57.510395709641934,127.22724193450638,108.0835415244057,47.32102045986418,69.76076127845637,33.80021058138926,19.442412266754665
Syria,22,35.471177348036356,45.06655265006635,46.695328321113514,45.79305116041118,34.856689817513384,32.70568542329807,26.975950227181272,60.60663030339894,142.76084741279928,119.16813658822055,49.30204249035386,66.12676858966073,29.3831715273631,17.341624536404904
Syria,23,35.8092160494072,45.06655265006635,42.520200628115624,40.14453767866461,33.5328501576175,29.80860896434517,28.86477652121395,58.081439175269765,149.08458423330939,121.06573726025265,53.09865680936516,75.29599263801711,34.472589990010086,20.683692236497986
Syria,24,35.82804693057792,45.06655265006635,42.768129718522026,39.78073148403637,33.295627940913256,28.94407404311443,32.17086830863122,67.85959712737112,149.75669668749165,122.7575069562202,62.70429739135019,84.66739738374288,33.761758216908454,19.983669847992708
Syria,25,35.95454067571939,45.06655265006635,43.676954430417716,40.23453424535534,31.878049083238903,26.994037377209157,32.285506643817875,67.85959712737112,146.9785692259253,121.06185219769803,66.98426391363239,78.42254141152232,36.61734258339562,21.37064538483447
Syria,26,36.09244742325084,45.06655265006635,44.56902674065591,40.38935845931287,33.576606480951845,27.60560160649425,34.2908706565202,66.10611809630342,144.49602558987706,120.29862556621963,84.63493484799723,99.64224063127392,37.32882441688595,22.386034537668692
Syria,27,36.16709988011553,45.06655265006635,45.70297753314475,40.38935845931287,32.22487212774784,24.524486489668277,38.9959374835311,68.30888246166641,143.58079686289958,123.0150940859452,85.97442303391824,100.90753349689273,38.2117823107967,23.935143859831815
Syria,28,36.21670989029095,45.06655265006635,47.33313712212105,40.332582774577865,31.986583284718886,23.21730231441211,42.34400521521939,69.39321020908291,138.3590929594067,123.67586474472988,101.97308560203003,113.71038084730397,36.47721115328661,24.92971978855391
Syria,29,36.522014393283946,45.06655265006635,50.04741415496443,40.35282699547642,38.93272081242183,29.93038079992377,47.04919774199417,69.64726734261451,131.43354790022093,123.5292297385671,115.5623875311395,121.7259994978608,36.25578042262483,26.05132901191365
Syria,30,27.297966079825812,30.190495245340426,53.24189255406359,39.59609858112097,44.18139856424795,33.707316689301585,55.28601360129188,75.10558648672644,120.93636243088345,122.19074735733066,138.08219547913345,133.33617593943754,29.9815833502273,23.02247801051519
